Name,Winrate,KDA,Rank,Image,RImg
Kennen,49.85,1.98,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Kennen.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Kog'Maw,49.82,2.05,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/KogMaw.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Dr. Mundo,49.82,2.0,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/DrMundo.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Orianna,49.8,2.53,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Orianna.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Vex,49.74,2.4,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Vex.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Hecarim,49.73,3.09,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Hecarim.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Urgot,49.71,1.84,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Urgot.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Sivir,49.62,2.45,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Sivir.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Kassadin,49.59,2.4,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Kassadin.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Nautilus,49.58,2.39,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Nautilus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Irelia,49.57,1.56,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Irelia.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Seraphine,49.51,2.71,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Seraphine.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Viktor,49.47,2.14,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Viktor.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Sett,49.35,1.7,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Sett.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Sejuani,49.35,3.11,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Sejuani.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Ivern,49.3,3.42,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Ivern.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Jax,49.19,1.49,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Jax.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Karthus,49.04,2.16,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Karthus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Swain,48.99,2.55,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Swain.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Teemo,48.92,1.63,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Teemo.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Karma,48.91,2.77,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Karma.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Samira,48.9,2.15,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Samira.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Azir,48.77,2.12,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Azir.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Xerath,48.73,2.76,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Xerath.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Jarvan IV,48.7,3.13,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/JarvanIV.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Kalista,48.69,2.17,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Kalista.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Udyr,48.67,2.83,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Udyr.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Rakan,48.65,2.97,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Rakan.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Yuumi,48.62,4.12,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Yuumi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Malzahar,48.61,2.05,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Malzahar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Braum,48.52,2.83,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Braum.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Yone,48.48,1.69,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Yone.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Lux,48.46,2.68,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Lux.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Zeri,48.44,2.26,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Zeri.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Xin Zhao,48.43,2.28,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/XinZhao.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Evelynn,48.42,3.01,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Evelynn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Graves,48.41,2.21,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Graves.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Shyvana,48.34,2.59,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Shyvana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Caitlyn,48.26,2.19,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Caitlyn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Alistar,48.25,2.51,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Alistar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Viego,48.24,2.38,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Viego.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Gnar,48.22,1.76,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Gnar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Akali,48.16,2.18,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Akali.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Morgana,48.16,2.52,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Morgana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Gragas,48.06,2.23,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Gragas.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Sion,48.05,1.31,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Sion.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Pantheon,47.97,1.95,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Pantheon.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Leona,47.94,2.32,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Leona.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Ezreal,47.77,2.22,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Ezreal.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Gangplank,47.75,1.91,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Gangplank.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Olaf,47.63,2.19,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Olaf.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Lillia,47.56,2.56,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Lillia.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Twisted Fate,47.51,2.25,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/TwistedFate.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Varus,47.48,2.22,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Varus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
LeBlanc,47.45,2.65,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Leblanc.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Renekton,47.44,1.75,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Renekton.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Corki,47.4,2.09,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Corki.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Nasus,47.34,1.79,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Nasus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Kai'Sa,47.17,2.31,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Kaisa.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Lee Sin,47.17,2.68,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/LeeSin.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Jayce,47.14,1.63,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Jayce.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Brand,47.08,1.73,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Brand.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Thresh,46.46,2.58,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Thresh.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Amumu,46.41,2.4,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Amumu.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Gwen,46.37,1.8,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Gwen.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Syndra,46.08,2.09,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Syndra.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Master Yi,44.75,1.89,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/MasterYi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Ryze,44.71,2.07,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Ryze.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Aphelios,44.59,1.85,Diamond,"https://opgg-static.akamaized.net/images/lol/champion/Aphelios.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/6.png?v=8
Janna,55.86,3.4,Master,"https://opgg-static.akamaized.net/images/lol/champion/Janna.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Vi,54.88,2.51,Master,"https://opgg-static.akamaized.net/images/lol/champion/Vi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Riven,54.54,2.02,Master,"https://opgg-static.akamaized.net/images/lol/champion/Riven.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Qiyana,53.8,2.23,Master,"https://opgg-static.akamaized.net/images/lol/champion/Qiyana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Sylas,53.79,2.2,Master,"https://opgg-static.akamaized.net/images/lol/champion/Sylas.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Senna,53.77,2.86,Master,"https://opgg-static.akamaized.net/images/lol/champion/Senna.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Mordekaiser,53.73,1.86,Master,"https://opgg-static.akamaized.net/images/lol/champion/Mordekaiser.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Quinn,53.72,1.96,Master,"https://opgg-static.akamaized.net/images/lol/champion/Quinn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Bard,53.63,3.26,Master,"https://opgg-static.akamaized.net/images/lol/champion/Bard.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Renata Glasc,53.58,3.05,Master,"https://opgg-static.akamaized.net/images/lol/champion/Renata.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Talon,53.5,2.42,Master,"https://opgg-static.akamaized.net/images/lol/champion/Talon.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Elise,53.42,2.74,Master,"https://opgg-static.akamaized.net/images/lol/champion/Elise.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Kayn,53.28,2.52,Master,"https://opgg-static.akamaized.net/images/lol/champion/Kayn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Kha'Zix,53.24,2.85,Master,"https://opgg-static.akamaized.net/images/lol/champion/Khazix.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Singed,53.2,2.55,Master,"https://opgg-static.akamaized.net/images/lol/champion/Singed.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Ahri,53.19,2.78,Master,"https://opgg-static.akamaized.net/images/lol/champion/Ahri.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Kindred,53.12,2.43,Master,"https://opgg-static.akamaized.net/images/lol/champion/Kindred.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Soraka,52.93,2.87,Master,"https://opgg-static.akamaized.net/images/lol/champion/Soraka.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Garen,52.88,2.02,Master,"https://opgg-static.akamaized.net/images/lol/champion/Garen.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Nocturne,52.85,2.71,Master,"https://opgg-static.akamaized.net/images/lol/champion/Nocturne.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Cassiopeia,52.73,1.87,Master,"https://opgg-static.akamaized.net/images/lol/champion/Cassiopeia.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Volibear,52.64,2.62,Master,"https://opgg-static.akamaized.net/images/lol/champion/Volibear.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Darius,52.61,1.83,Master,"https://opgg-static.akamaized.net/images/lol/champion/Darius.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Maokai,52.55,2.12,Master,"https://opgg-static.akamaized.net/images/lol/champion/Maokai.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Sona,52.53,2.91,Master,"https://opgg-static.akamaized.net/images/lol/champion/Sona.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Vel'Koz,52.52,2.41,Master,"https://opgg-static.akamaized.net/images/lol/champion/Velkoz.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Aurelion Sol,52.51,2.7,Master,"https://opgg-static.akamaized.net/images/lol/champion/AurelionSol.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Taliyah,52.42,2.65,Master,"https://opgg-static.akamaized.net/images/lol/champion/Taliyah.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Rengar,52.28,2.35,Master,"https://opgg-static.akamaized.net/images/lol/champion/Rengar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Xayah,52.2,2.36,Master,"https://opgg-static.akamaized.net/images/lol/champion/Xayah.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Lissandra,52.18,2.43,Master,"https://opgg-static.akamaized.net/images/lol/champion/Lissandra.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Blitzcrank,52.17,2.54,Master,"https://opgg-static.akamaized.net/images/lol/champion/Blitzcrank.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Katarina,52.16,2.5,Master,"https://opgg-static.akamaized.net/images/lol/champion/Katarina.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Shen,52.06,2.9,Master,"https://opgg-static.akamaized.net/images/lol/champion/Shen.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Diana,52.05,2.6,Master,"https://opgg-static.akamaized.net/images/lol/champion/Diana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Rakan,52.04,3.15,Master,"https://opgg-static.akamaized.net/images/lol/champion/Rakan.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Kalista,51.91,2.23,Master,"https://opgg-static.akamaized.net/images/lol/champion/Kalista.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Fiddlesticks,51.9,2.71,Master,"https://opgg-static.akamaized.net/images/lol/champion/Fiddlesticks.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Zoe,51.84,2.62,Master,"https://opgg-static.akamaized.net/images/lol/champion/Zoe.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Tryndamere,51.79,1.87,Master,"https://opgg-static.akamaized.net/images/lol/champion/Tryndamere.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Kayle,51.77,1.88,Master,"https://opgg-static.akamaized.net/images/lol/champion/Kayle.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Karthus,51.76,2.26,Master,"https://opgg-static.akamaized.net/images/lol/champion/Karthus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Nidalee,51.75,3.3,Master,"https://opgg-static.akamaized.net/images/lol/champion/Nidalee.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Akshan,51.71,2.12,Master,"https://opgg-static.akamaized.net/images/lol/champion/Akshan.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Heimerdinger,51.69,1.96,Master,"https://opgg-static.akamaized.net/images/lol/champion/Heimerdinger.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Anivia,51.65,2.49,Master,"https://opgg-static.akamaized.net/images/lol/champion/Anivia.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Shaco,51.61,2.95,Master,"https://opgg-static.akamaized.net/images/lol/champion/Shaco.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
